assignment_id,utilization_pct,assignment_confirmed,speed_kmph,telemetry_lat,telemetry_lon,telemetry_recorded_at,anomaly_type,anomaly_severity,anomaly_detected_at,driver_status,vehicle_id,plate_number,vehicle_capacity_kg,vehicle_current_lat,vehicle_current_lon,waypoints_json,total_distance_km,planned_arrival,actual_arrival_at,stop_sequence,shipment_id,origin_lat,origin_lon,dest_lat,dest_lon,shipment_weight_kg,shipment_priority,shipment_deadline,time_to_deadline_minutes
ASN_0197,100.0,t,47.5,24.73547,77.28646,2026-07-18 11:02:30+05:30,,,,AVAILABLE,VEH_023,GJ43B6496,2500,24.734485,77.282127,"[{""lat"": 22.307031, ""lon"": 73.135607}, {""lat"": 23.369888, ""lon"": 74.990122}, {""lat"": 24.421729, ""lon"": 76.664637}, {""lat"": 25.348724, ""lon"": 78.490801}, {""lat"": 26.306019, ""lon"": 80.198656}]",1136.34,2026-07-18 19:53:27+05:30,2026-07-18 19:44:13+05:30,5,SHIP_1197,22.354281,73.166788,26.397883,80.222554,5960,MEDIUM,2026-07-17 19:23:16+05:30,0.0
ASN_0197,100.0,t,53.9,24.797755,77.450034,2026-07-18 11:37:19+05:30,,,,AVAILABLE,VEH_023,GJ43B6496,2500,24.802305,77.431905,"[{""lat"": 22.307031, ""lon"": 73.135607}, {""lat"": 23.369888, ""lon"": 74.990122}, {""lat"": 24.421729, ""lon"": 76.664637}, {""lat"": 25.348724, ""lon"": 78.490801}, {""lat"": 26.306019, ""lon"": 80.198656}]",1136.34,2026-07-18 19:53:27+05:30,2026-07-18 19:44:13+05:30,6,SHIP_1197,22.354281,73.166788,26.397883,80.222554,5960,MEDIUM,2026-07-17 19:23:16+05:30,0.0
ASN_0197,100.0,t,54.5,25.942005,79.440656,2026-07-18 17:24:15+05:30,,,,AVAILABLE,VEH_023,GJ43B6496,2500,25.931347,79.450051,"[{""lat"": 22.307031, ""lon"": 73.135607}, {""lat"": 23.369888, ""lon"": 74.990122}, {""lat"": 24.421729, ""lon"": 76.664637}, {""lat"": 25.348724, ""lon"": 78.490801}, {""lat"": 26.306019, ""lon"": 80.198656}]",1136.34,2026-07-18 19:53:27+05:30,2026-07-18 19:44:13+05:30,7,SHIP_1197,22.354281,73.166788,26.397883,80.222554,5960,MEDIUM,2026-07-17 19:23:16+05:30,0.0
ASN_0019,20.6,t,50.9,21.554785,75.383718,2026-07-15 05:49:08+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,21.552854,75.383477,"[{""lat"": 20.037697, ""lon"": 73.716487}, {""lat"": 26.673535, ""lon"": 80.97302}]",1293.1,2026-07-16 01:24:37+05:30,2026-07-16 00:47:00+05:30,1,SHIP_1019,20.026475,73.709592,26.715543,80.992654,2510,MEDIUM,2026-07-15 12:30:40+05:30,401.52967809999996
ASN_0019,20.6,t,56.3,24.415162,78.462568,2026-07-15 16:24:48+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,24.428191,78.447724,"[{""lat"": 20.037697, ""lon"": 73.716487}, {""lat"": 26.673535, ""lon"": 80.97302}]",1293.1,2026-07-16 01:24:37+05:30,2026-07-16 00:47:00+05:30,2,SHIP_1019,20.026475,73.709592,26.715543,80.992654,2510,MEDIUM,2026-07-15 12:30:40+05:30,0.0
ASN_0019,20.6,t,59.6,24.733597,78.854994,2026-07-15 17:32:22+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,24.739012,78.866585,"[{""lat"": 20.037697, ""lon"": 73.716487}, {""lat"": 26.673535, ""lon"": 80.97302}]",1293.1,2026-07-16 01:24:37+05:30,2026-07-16 00:47:00+05:30,3,SHIP_1019,20.026475,73.709592,26.715543,80.992654,2510,MEDIUM,2026-07-15 12:30:40+05:30,0.0
ASN_0059,27.1,t,41.1,20.631417,74.340873,2026-07-16 02:49:54+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,20.627919,74.352441,"[{""lat"": 20.092684, ""lon"": 74.000645}, {""lat"": 20.721599, ""lon"": 74.48329}, {""lat"": 21.367674, ""lon"": 74.932165}, {""lat"": 21.969851, ""lon"": 75.343515}, {""lat"": 22.812624, ""lon"": 75.851002}]",461.5,2026-07-16 09:24:49+05:30,2026-07-16 09:15:28+05:30,1,SHIP_1059,20.066932,73.957498,22.781433,75.877984,2984,MEDIUM,2026-07-19 01:21:09+05:30,4231.250998699999
ASN_0059,27.1,t,61.4,21.235723,74.767705,2026-07-16 04:39:56+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,21.235866,74.772672,"[{""lat"": 20.092684, ""lon"": 74.000645}, {""lat"": 20.721599, ""lon"": 74.48329}, {""lat"": 21.367674, ""lon"": 74.932165}, {""lat"": 21.969851, ""lon"": 75.343515}, {""lat"": 22.812624, ""lon"": 75.851002}]",461.5,2026-07-16 09:24:49+05:30,2026-07-16 09:15:28+05:30,2,SHIP_1059,20.066932,73.957498,22.781433,75.877984,2984,MEDIUM,2026-07-19 01:21:09+05:30,4121.224607066667
ASN_0059,27.1,t,62.0,21.418286,74.917383,2026-07-16 05:19:46+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,21.41511,74.919825,"[{""lat"": 20.092684, ""lon"": 74.000645}, {""lat"": 20.721599, ""lon"": 74.48329}, {""lat"": 21.367674, ""lon"": 74.932165}, {""lat"": 21.969851, ""lon"": 75.343515}, {""lat"": 22.812624, ""lon"": 75.851002}]",461.5,2026-07-16 09:24:49+05:30,2026-07-16 09:15:28+05:30,3,SHIP_1059,20.066932,73.957498,22.781433,75.877984,2984,MEDIUM,2026-07-19 01:21:09+05:30,4081.39575615
ASN_0059,27.1,t,57.8,22.369847,75.553001,2026-07-16 07:56:06+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,22.363402,75.545893,"[{""lat"": 20.092684, ""lon"": 74.000645}, {""lat"": 20.721599, ""lon"": 74.48329}, {""lat"": 21.367674, ""lon"": 74.932165}, {""lat"": 21.969851, ""lon"": 75.343515}, {""lat"": 22.812624, ""lon"": 75.851002}]",461.5,2026-07-16 09:24:49+05:30,2026-07-16 09:15:28+05:30,4,SHIP_1059,20.066932,73.957498,22.781433,75.877984,2984,MEDIUM,2026-07-19 01:21:09+05:30,3925.0617255666666
ASN_0059,27.1,t,34.9,22.515568,75.661929,2026-07-16 08:28:58+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,22.527919,75.65992,"[{""lat"": 20.092684, ""lon"": 74.000645}, {""lat"": 20.721599, ""lon"": 74.48329}, {""lat"": 21.367674, ""lon"": 74.932165}, {""lat"": 21.969851, ""lon"": 75.343515}, {""lat"": 22.812624, ""lon"": 75.851002}]",461.5,2026-07-16 09:24:49+05:30,2026-07-16 09:15:28+05:30,5,SHIP_1059,20.066932,73.957498,22.781433,75.877984,2984,MEDIUM,2026-07-19 01:21:09+05:30,3892.18913285
ASN_0099,78.2,t,58.0,13.881169,75.482724,2026-07-16 17:42:59+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,13.874173,75.47306,"[{""lat"": 11.234201, ""lon"": 76.823938}, {""lat"": 15.189224, ""lon"": 74.823734}, {""lat"": 19.071222, ""lon"": 72.984462}]",1205.33,2026-07-17 08:41:31+05:30,2026-07-17 08:42:21+05:30,1,SHIP_1099,11.204083,76.887716,19.066257,72.864556,7551,MEDIUM,2026-07-21 10:47:48+05:30,6784.8305350166665
ASN_0099,78.2,t,48.2,13.898588,75.49773,2026-07-16 17:44:28+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,13.899067,75.49491,"[{""lat"": 11.234201, ""lon"": 76.823938}, {""lat"": 15.189224, ""lon"": 74.823734}, {""lat"": 19.071222, ""lon"": 72.984462}]",1205.33,2026-07-17 08:41:31+05:30,2026-07-17 08:42:21+05:30,2,SHIP_1099,11.204083,76.887716,19.066257,72.864556,7551,MEDIUM,2026-07-21 10:47:48+05:30,6783.342785433333
ASN_0099,78.2,t,32.6,14.252873,75.334618,2026-07-16 18:36:13+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,14.253026,75.333659,"[{""lat"": 11.234201, ""lon"": 76.823938}, {""lat"": 15.189224, ""lon"": 74.823734}, {""lat"": 19.071222, ""lon"": 72.984462}]",1205.33,2026-07-17 08:41:31+05:30,2026-07-17 08:42:21+05:30,3,SHIP_1099,11.204083,76.887716,19.066257,72.864556,7551,MEDIUM,2026-07-21 10:47:48+05:30,6731.5905505166675
ASN_0099,78.2,t,62.8,16.686547,74.04954,2026-07-17 01:46:47+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,16.68526,74.048141,"[{""lat"": 11.234201, ""lon"": 76.823938}, {""lat"": 15.189224, ""lon"": 74.823734}, {""lat"": 19.071222, ""lon"": 72.984462}]",1205.33,2026-07-17 08:41:31+05:30,2026-07-17 08:42:21+05:30,4,SHIP_1099,11.204083,76.887716,19.066257,72.864556,7551,MEDIUM,2026-07-21 10:47:48+05:30,6301.0224942
ASN_0099,78.2,t,51.1,16.981602,73.921765,2026-07-17 02:44:12+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,16.993796,73.916733,"[{""lat"": 11.234201, ""lon"": 76.823938}, {""lat"": 15.189224, ""lon"": 74.823734}, {""lat"": 19.071222, ""lon"": 72.984462}]",1205.33,2026-07-17 08:41:31+05:30,2026-07-17 08:42:21+05:30,5,SHIP_1099,11.204083,76.887716,19.066257,72.864556,7551,MEDIUM,2026-07-21 10:47:48+05:30,6243.599579899999
ASN_0099,78.2,t,42.9,17.197112,73.808235,2026-07-17 03:20:38+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,17.20018,73.796707,"[{""lat"": 11.234201, ""lon"": 76.823938}, {""lat"": 15.189224, ""lon"": 74.823734}, {""lat"": 19.071222, ""lon"": 72.984462}]",1205.33,2026-07-17 08:41:31+05:30,2026-07-17 08:42:21+05:30,6,SHIP_1099,11.204083,76.887716,19.066257,72.864556,7551,MEDIUM,2026-07-21 10:47:48+05:30,6207.168341366666
ASN_0099,78.2,t,51.4,18.280977,73.257729,2026-07-17 06:26:03+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,18.274991,73.248857,"[{""lat"": 11.234201, ""lon"": 76.823938}, {""lat"": 15.189224, ""lon"": 74.823734}, {""lat"": 19.071222, ""lon"": 72.984462}]",1205.33,2026-07-17 08:41:31+05:30,2026-07-17 08:42:21+05:30,7,SHIP_1099,11.204083,76.887716,19.066257,72.864556,7551,MEDIUM,2026-07-21 10:47:48+05:30,6021.747894983333
ASN_0139,13.4,t,34.3,22.347447,73.262696,2026-07-17 09:26:37+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,22.347681,73.239641,"[{""lat"": 22.321671, ""lon"": 73.292393}, {""lat"": 22.560406, ""lon"": 74.291594}, {""lat"": 22.788788, ""lon"": 75.277342}, {""lat"": 22.922923, ""lon"": 76.37702}, {""lat"": 23.259802, ""lon"": 77.402833}]",531.54,2026-07-17 18:24:39+05:30,2026-07-17 18:18:07+05:30,1,SHIP_1139,22.329576,73.229782,23.213541,77.380251,1522,MEDIUM,2026-07-16 03:52:46+05:30,0.0
ASN_0139,13.4,t,64.2,22.654698,74.604042,2026-07-17 12:17:29+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,22.647331,74.592208,"[{""lat"": 22.321671, ""lon"": 73.292393}, {""lat"": 22.560406, ""lon"": 74.291594}, {""lat"": 22.788788, ""lon"": 75.277342}, {""lat"": 22.922923, ""lon"": 76.37702}, {""lat"": 23.259802, ""lon"": 77.402833}]",531.54,2026-07-17 18:24:39+05:30,2026-07-17 18:18:07+05:30,2,SHIP_1139,22.329576,73.229782,23.213541,77.380251,1522,MEDIUM,2026-07-16 03:52:46+05:30,0.0
ASN_0139,13.4,t,50.3,22.662464,74.819451,2026-07-17 12:47:05+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,22.663041,74.825121,"[{""lat"": 22.321671, ""lon"": 73.292393}, {""lat"": 22.560406, ""lon"": 74.291594}, {""lat"": 22.788788, ""lon"": 75.277342}, {""lat"": 22.922923, ""lon"": 76.37702}, {""lat"": 23.259802, ""lon"": 77.402833}]",531.54,2026-07-17 18:24:39+05:30,2026-07-17 18:18:07+05:30,3,SHIP_1139,22.329576,73.229782,23.213541,77.380251,1522,MEDIUM,2026-07-16 03:52:46+05:30,0.0
ASN_0139,13.4,t,36.9,22.794644,75.346177,2026-07-17 13:57:51+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,22.793743,75.338911,"[{""lat"": 22.321671, ""lon"": 73.292393}, {""lat"": 22.560406, ""lon"": 74.291594}, {""lat"": 22.788788, ""lon"": 75.277342}, {""lat"": 22.922923, ""lon"": 76.37702}, {""lat"": 23.259802, ""lon"": 77.402833}]",531.54,2026-07-17 18:24:39+05:30,2026-07-17 18:18:07+05:30,4,SHIP_1139,22.329576,73.229782,23.213541,77.380251,1522,MEDIUM,2026-07-16 03:52:46+05:30,0.0
ASN_0139,13.4,t,73.5,22.795613,75.416042,2026-07-17 14:00:13+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,22.79745,75.425777,"[{""lat"": 22.321671, ""lon"": 73.292393}, {""lat"": 22.560406, ""lon"": 74.291594}, {""lat"": 22.788788, ""lon"": 75.277342}, {""lat"": 22.922923, ""lon"": 76.37702}, {""lat"": 23.259802, ""lon"": 77.402833}]",531.54,2026-07-17 18:24:39+05:30,2026-07-17 18:18:07+05:30,5,SHIP_1139,22.329576,73.229782,23.213541,77.380251,1522,MEDIUM,2026-07-16 03:52:46+05:30,0.0
ASN_0139,13.4,t,60.4,22.86578,75.606834,2026-07-17 14:28:51+05:30,,,,ON_DUTY,VEH_024,MH19G5212,10200,22.873063,75.605606,"[{""lat"": 22.321671, ""lon"": 73.292393}, {""lat"": 22.560406, ""lon"": 74.291594}, {""lat"": 22.788788, ""lon"": 75.277342}, {""lat"": 22.922923, ""lon"": 76.37702}, {""lat"": 23.259802, ""lon"": 77.402833}]",531.54,2026-07-17 18:24:39+05:30,2026-07-17 18:18:07+05:30,6,SHIP_1139,22.329576,73.229782,23.213541,77.380251,1522,MEDIUM,2026-07-16 03:52:46+05:30,0.0
ASN_0179,75.3,t,58.5,17.611045,77.898486,2026-07-17 20:27:32+05:30,GEOFENCE_BREACH,0.38,2026-07-17 23:39:12+05:30,ON_DUTY,VEH_024,MH19G5212,10200,17.614816,77.904521,"[{""lat"": 17.375528, ""lon"": 78.650895}, {""lat"": 18.042778, ""lon"": 76.616492}, {""lat"": 18.629866, ""lon"": 74.751471}, {""lat"": 19.23706, ""lon"": 72.890221}]",848.17,2026-07-18 10:33:17+05:30,2026-07-18 10:21:01+05:30,1,SHIP_1179,17.395749,78.585071,19.175613,72.869742,7976,MEDIUM,2026-07-16 04:04:06+05:30,0.0
ASN_0179,75.3,t,50.4,17.63295,77.841123,2026-07-17 20:50:21+05:30,GEOFENCE_BREACH,0.38,2026-07-17 23:39:12+05:30,ON_DUTY,VEH_024,MH19G5212,10200,17.633711,77.833263,"[{""lat"": 17.375528, ""lon"": 78.650895}, {""lat"": 18.042778, ""lon"": 76.616492}, {""lat"": 18.629866, ""lon"": 74.751471}, {""lat"": 19.23706, ""lon"": 72.890221}]",848.17,2026-07-18 10:33:17+05:30,2026-07-18 10:21:01+05:30,2,SHIP_1179,17.395749,78.585071,19.175613,72.869742,7976,MEDIUM,2026-07-16 04:04:06+05:30,0.0
ASN_0179,75.3,t,62.1,18.5682,74.893144,2026-07-18 04:45:35+05:30,GEOFENCE_BREACH,0.38,2026-07-17 23:39:12+05:30,ON_DUTY,VEH_024,MH19G5212,10200,18.558572,74.895469,"[{""lat"": 17.375528, ""lon"": 78.650895}, {""lat"": 18.042778, ""lon"": 76.616492}, {""lat"": 18.629866, ""lon"": 74.751471}, {""lat"": 19.23706, ""lon"": 72.890221}]",848.17,2026-07-18 10:33:17+05:30,2026-07-18 10:21:01+05:30,3,SHIP_1179,17.395749,78.585071,19.175613,72.869742,7976,MEDIUM,2026-07-16 04:04:06+05:30,0.0
ASN_0179,75.3,t,49.9,18.551097,74.864974,2026-07-18 04:54:39+05:30,GEOFENCE_BREACH,0.38,2026-07-17 23:39:12+05:30,ON_DUTY,VEH_024,MH19G5212,10200,18.542296,74.868683,"[{""lat"": 17.375528, ""lon"": 78.650895}, {""lat"": 18.042778, ""lon"": 76.616492}, {""lat"": 18.629866, ""lon"": 74.751471}, {""lat"": 19.23706, ""lon"": 72.890221}]",848.17,2026-07-18 10:33:17+05:30,2026-07-18 10:21:01+05:30,4,SHIP_1179,17.395749,78.585071,19.175613,72.869742,7976,MEDIUM,2026-07-16 04:04:06+05:30,0.0
ASN_0001,100.0,f,62.7,15.250602,79.224573,2026-07-15 06:10:48+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,15.255633,79.227024,"[{""lat"": 13.071219, ""lon"": 80.20195}, {""lat"": 17.315418, ""lon"": 78.309608}]",590.7,2026-07-15 11:30:11+05:30,2026-07-15 10:57:11+05:30,1,SHIP_1001,13.117322,80.192989,17.288029,78.339864,2631,MEDIUM,2026-07-19 06:42:09+05:30,5791.358206966667
ASN_0001,100.0,f,52.7,16.066017,78.887668,2026-07-15 08:00:12+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,16.061983,78.905354,"[{""lat"": 13.071219, ""lon"": 80.20195}, {""lat"": 17.315418, ""lon"": 78.309608}]",590.7,2026-07-15 11:30:11+05:30,2026-07-15 10:57:11+05:30,2,SHIP_1001,13.117322,80.192989,17.288029,78.339864,2631,MEDIUM,2026-07-19 06:42:09+05:30,5681.961025516666
ASN_0001,100.0,f,60.6,16.066783,78.869629,2026-07-15 08:09:33+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,16.067018,78.891346,"[{""lat"": 13.071219, ""lon"": 80.20195}, {""lat"": 17.315418, ""lon"": 78.309608}]",590.7,2026-07-15 11:30:11+05:30,2026-07-15 10:57:11+05:30,3,SHIP_1001,13.117322,80.192989,17.288029,78.339864,2631,MEDIUM,2026-07-19 06:42:09+05:30,5672.608776683333
ASN_0001,100.0,f,47.9,16.940596,78.517684,2026-07-15 10:04:51+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,16.94499,78.513874,"[{""lat"": 13.071219, ""lon"": 80.20195}, {""lat"": 17.315418, ""lon"": 78.309608}]",590.7,2026-07-15 11:30:11+05:30,2026-07-15 10:57:11+05:30,4,SHIP_1001,13.117322,80.192989,17.288029,78.339864,2631,MEDIUM,2026-07-19 06:42:09+05:30,5557.304456883333
ASN_0041,100.0,t,52.6,22.978856,73.857978,2026-07-15 14:47:48+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,22.983718,73.845466,"[{""lat"": 23.026998, ""lon"": 72.47366}, {""lat"": 22.599379, ""lon"": 88.420939}]",2117.08,2026-07-17 03:36:34+05:30,2026-07-17 03:46:49+05:30,1,SHIP_1041,23.01801,72.56589,22.549302,88.371257,2948,HIGH,2026-07-18 03:26:32+05:30,3638.7291945499996
ASN_0041,100.0,t,57.7,22.90358,76.99222,2026-07-15 22:45:20+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,22.905469,76.987818,"[{""lat"": 23.026998, ""lon"": 72.47366}, {""lat"": 22.599379, ""lon"": 88.420939}]",2117.08,2026-07-17 03:36:34+05:30,2026-07-17 03:46:49+05:30,2,SHIP_1041,23.01801,72.56589,22.549302,88.371257,2948,HIGH,2026-07-18 03:26:32+05:30,3161.189370883333
ASN_0041,100.0,t,46.0,22.864718,77.363691,2026-07-15 23:45:32+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,22.857377,77.379026,"[{""lat"": 23.026998, ""lon"": 72.47366}, {""lat"": 22.599379, ""lon"": 88.420939}]",2117.08,2026-07-17 03:36:34+05:30,2026-07-17 03:46:49+05:30,3,SHIP_1041,23.01801,72.56589,22.549302,88.371257,2948,HIGH,2026-07-18 03:26:32+05:30,3100.9953939166667
ASN_0041,100.0,t,60.1,22.785501,81.019003,2026-07-16 09:04:30+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,22.787504,81.015354,"[{""lat"": 23.026998, ""lon"": 72.47366}, {""lat"": 22.599379, ""lon"": 88.420939}]",2117.08,2026-07-17 03:36:34+05:30,2026-07-17 03:46:49+05:30,4,SHIP_1041,23.01801,72.56589,22.549302,88.371257,2948,HIGH,2026-07-18 03:26:32+05:30,2542.02109425
ASN_0041,100.0,t,47.3,22.773355,81.117929,2026-07-16 09:13:26+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,22.770709,81.119418,"[{""lat"": 23.026998, ""lon"": 72.47366}, {""lat"": 22.599379, ""lon"": 88.420939}]",2117.08,2026-07-17 03:36:34+05:30,2026-07-17 03:46:49+05:30,5,SHIP_1041,23.01801,72.56589,22.549302,88.371257,2948,HIGH,2026-07-18 03:26:32+05:30,2533.0874712333334
ASN_0041,100.0,t,51.9,22.734011,81.518897,2026-07-16 10:16:36+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,22.727582,81.510957,"[{""lat"": 23.026998, ""lon"": 72.47366}, {""lat"": 22.599379, ""lon"": 88.420939}]",2117.08,2026-07-17 03:36:34+05:30,2026-07-17 03:46:49+05:30,6,SHIP_1041,23.01801,72.56589,22.549302,88.371257,2948,HIGH,2026-07-18 03:26:32+05:30,2469.92381635
ASN_0081,100.0,t,48.7,26.492051,80.3425,2026-07-17 04:32:57+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,26.489979,80.341192,"[{""lat"": 26.501372, ""lon"": 80.360625}, {""lat"": 26.554069, ""lon"": 80.528064}, {""lat"": 26.691083, ""lon"": 80.722163}, {""lat"": 26.935554, ""lon"": 81.03549}]",95.14,2026-07-17 06:26:22+05:30,2026-07-17 06:11:52+05:30,1,SHIP_1081,26.47383,80.306321,26.841915,80.991702,4865,LOW,2026-07-21 02:45:45+05:30,5652.8033973
ASN_0081,100.0,t,48.4,26.579107,80.463478,2026-07-17 04:55:27+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,26.577971,80.458922,"[{""lat"": 26.501372, ""lon"": 80.360625}, {""lat"": 26.554069, ""lon"": 80.528064}, {""lat"": 26.691083, ""lon"": 80.722163}, {""lat"": 26.935554, ""lon"": 81.03549}]",95.14,2026-07-17 06:26:22+05:30,2026-07-17 06:11:52+05:30,2,SHIP_1081,26.47383,80.306321,26.841915,80.991702,4865,LOW,2026-07-21 02:45:45+05:30,5630.3088699499995
ASN_0081,100.0,t,45.0,26.629005,80.545534,2026-07-17 05:08:16+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,26.621031,80.550617,"[{""lat"": 26.501372, ""lon"": 80.360625}, {""lat"": 26.554069, ""lon"": 80.528064}, {""lat"": 26.691083, ""lon"": 80.722163}, {""lat"": 26.935554, ""lon"": 81.03549}]",95.14,2026-07-17 06:26:22+05:30,2026-07-17 06:11:52+05:30,3,SHIP_1081,26.47383,80.306321,26.841915,80.991702,4865,LOW,2026-07-21 02:45:45+05:30,5617.48831
ASN_0081,100.0,t,52.0,26.628555,80.611637,2026-07-17 05:14:27+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,26.613625,80.615853,"[{""lat"": 26.501372, ""lon"": 80.360625}, {""lat"": 26.554069, ""lon"": 80.528064}, {""lat"": 26.691083, ""lon"": 80.722163}, {""lat"": 26.935554, ""lon"": 81.03549}]",95.14,2026-07-17 06:26:22+05:30,2026-07-17 06:11:52+05:30,4,SHIP_1081,26.47383,80.306321,26.841915,80.991702,4865,LOW,2026-07-21 02:45:45+05:30,5611.298689166667
ASN_0081,100.0,t,47.4,26.746979,80.83621,2026-07-17 05:49:09+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,26.754525,80.843099,"[{""lat"": 26.501372, ""lon"": 80.360625}, {""lat"": 26.554069, ""lon"": 80.528064}, {""lat"": 26.691083, ""lon"": 80.722163}, {""lat"": 26.935554, ""lon"": 81.03549}]",95.14,2026-07-17 06:26:22+05:30,2026-07-17 06:11:52+05:30,5,SHIP_1081,26.47383,80.306321,26.841915,80.991702,4865,LOW,2026-07-21 02:45:45+05:30,5576.5979757000005
ASN_0121,100.0,t,79.2,21.125167,73.087499,2026-07-17 07:36:46+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,21.126946,73.076261,"[{""lat"": 21.11355, ""lon"": 72.819133}, {""lat"": 21.881522, ""lon"": 80.614614}, {""lat"": 22.641306, ""lon"": 88.324598}]",1888.34,2026-07-18 14:11:16+05:30,2026-07-18 14:02:48+05:30,1,SHIP_1121,21.097644,72.846063,22.639788,88.359291,4603,LOW,2026-07-19 21:39:54+05:30,3723.1271859
ASN_0121,100.0,t,65.9,21.221352,73.925983,2026-07-17 09:14:52+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,21.221554,73.914964,"[{""lat"": 21.11355, ""lon"": 72.819133}, {""lat"": 21.881522, ""lon"": 80.614614}, {""lat"": 22.641306, ""lon"": 88.324598}]",1888.34,2026-07-18 14:11:16+05:30,2026-07-18 14:02:48+05:30,2,SHIP_1121,21.097644,72.846063,22.639788,88.359291,4603,LOW,2026-07-19 21:39:54+05:30,3625.02692835
ASN_0121,100.0,t,73.2,21.663978,78.393151,2026-07-17 18:11:28+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,21.664543,78.383543,"[{""lat"": 21.11355, ""lon"": 72.819133}, {""lat"": 21.881522, ""lon"": 80.614614}, {""lat"": 22.641306, ""lon"": 88.324598}]",1888.34,2026-07-18 14:11:16+05:30,2026-07-18 14:02:48+05:30,3,SHIP_1121,21.097644,72.846063,22.639788,88.359291,4603,LOW,2026-07-19 21:39:54+05:30,3088.4356414666668
ASN_0121,100.0,t,74.2,21.76733,79.953587,2026-07-17 21:11:51+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,21.755591,79.968962,"[{""lat"": 21.11355, ""lon"": 72.819133}, {""lat"": 21.881522, ""lon"": 80.614614}, {""lat"": 22.641306, ""lon"": 88.324598}]",1888.34,2026-07-18 14:11:16+05:30,2026-07-18 14:02:48+05:30,4,SHIP_1121,21.097644,72.846063,22.639788,88.359291,4603,LOW,2026-07-19 21:39:54+05:30,2908.0484790833334
ASN_0161,100.0,t,38.1,19.200985,73.283747,2026-07-18 15:29:11+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,19.208348,73.284203,"[{""lat"": 19.090176, ""lon"": 73.028869}, {""lat"": 20.338971, ""lon"": 85.948699}]",1882.05,2026-07-20 07:44:06+05:30,2026-07-20 07:39:35+05:30,1,SHIP_1161,19.176207,72.931133,20.297795,85.999539,4459,MEDIUM,2026-07-20 18:33:16+05:30,3064.08471275
ASN_0161,100.0,t,46.8,19.305278,74.625871,2026-07-18 19:45:53+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,19.296931,74.622891,"[{""lat"": 19.090176, ""lon"": 73.028869}, {""lat"": 20.338971, ""lon"": 85.948699}]",1882.05,2026-07-20 07:44:06+05:30,2026-07-20 07:39:35+05:30,2,SHIP_1161,19.176207,72.931133,20.297795,85.999539,4459,MEDIUM,2026-07-20 18:33:16+05:30,2807.3746967333336
ASN_0161,100.0,t,58.5,19.396618,75.254972,2026-07-18 21:53:53+05:30,,,,ON_DUTY,VEH_025,MH68G3861,1500,19.403017,75.252371,"[{""lat"": 19.090176, ""lon"": 73.028869}, {""lat"": 20.338971, ""lon"": 85.948699}]",1882.05,2026-07-20 07:44:06+05:30,2026-07-20 07:39:35+05:30,3,SHIP_1161,19.176207,72.931133,20.297795,85.999539,4459,MEDIUM,2026-07-20 18:33:16+05:30,2679.38424755
